GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000023,2013,Count,GWh,Petroleum products,Rail,0
S12000023,2013,Count,GWh,Petroleum products,Road transport,94.495754431
S12000023,2013,Count,GWh,Petroleum products,All,351.71778458
S12000023,2014,Count,GWh,All,All,553.71023957
S12000023,2014,Count,GWh,Bioenergy & wastes,Domestic,13.975106729
S12000023,2014,Count,GWh,Bioenergy & wastes,All,14.602504117
S12000023,2014,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.627397388
S12000023,2014,Count,GWh,Coal,Agriculture,0
S12000023,2014,Count,GWh,Coal,Domestic,15.176555812
S12000023,2014,Count,GWh,Coal,Industrial & Commercial,6.2408229483
S12000023,2014,Count,GWh,Coal,Public Sector,5.1491390387
S12000023,2014,Count,GWh,Coal,Rail,0
S12000023,2014,Count,GWh,Coal,All,26.566517799
S12000023,2014,Count,GWh,Electricity,Domestic,82.2316099
S12000023,2014,Count,GWh,Electricity,Industrial & Commercial,61.9031148
S12000023,2014,Count,GWh,Electricity,All,144.1347247
S12000023,2014,Count,GWh,Gas,Domestic,0
S12000023,2014,Count,GWh,Gas,Industrial & Commercial,0
S12000023,2014,Count,GWh,Gas,All,0
S12000023,2014,Count,GWh,Manufactured fuels,Domestic,7.7110330734
S12000023,2014,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000023,2014,Count,GWh,Manufactured fuels,All,7.7110330734
S12000023,2014,Count,GWh,Petroleum products,Agriculture,115.92600516
S12000023,2014,Count,GWh,Petroleum products,Domestic,76.762928294
S12000023,2014,Count,GWh,Petroleum products,Industrial & Commercial,68.78531391850001
S12000023,2014,Count,GWh,Petroleum products,Public Sector,1.2078898578
S12000023,2014,Count,GWh,Petroleum products,Rail,0
S12000023,2014,Count,GWh,Petroleum products,Road transport,98.013322653
S12000023,2014,Count,GWh,Petroleum products,All,360.69545988
S12000023,2015,Count,GWh,All,All,557.03554977
S12000023,2015,Count,GWh,Bioenergy & wastes,Domestic,15.787590441
S12000023,2015,Count,GWh,Bioenergy & wastes,All,16.300578309
S12000023,2015,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.5129878561
S12000023,2015,Count,GWh,Coal,Agriculture,0
S12000023,2015,Count,GWh,Coal,Domestic,15.279154032
S12000023,2015,Count,GWh,Coal,Industrial & Commercial,4.476837360099999
S12000023,2015,Count,GWh,Coal,Public Sector,0.6679606764
S12000023,2015,Count,GWh,Coal,Rail,0
S12000023,2015,Count,GWh,Coal,All,20.423952068
S12000023,2015,Count,GWh,Electricity,Domestic,81.62045575
S12000023,2015,Count,GWh,Electricity,Industrial & Commercial,62.3973751
S12000023,2015,Count,GWh,Electricity,All,144.0178309
S12000023,2015,Count,GWh,Gas,Domestic,0
S12000023,2015,Count,GWh,Gas,Industrial & Commercial,0
S12000023,2015,Count,GWh,Gas,All,0
S12000023,2015,Count,GWh,Manufactured fuels,Domestic,7.200610586
S12000023,2015,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000023,2015,Count,GWh,Manufactured fuels,All,7.200610586
S12000023,2015,Count,GWh,Petroleum products,Agriculture,120.75750174
S12000023,2015,Count,GWh,Petroleum products,Domestic,77.263296937
S12000023,2015,Count,GWh,Petroleum products,Industrial & Commercial,69.6956914322
S12000023,2015,Count,GWh,Petroleum products,Public Sector,1.7495426401
S12000023,2015,Count,GWh,Petroleum products,Rail,0
S12000023,2015,Count,GWh,Petroleum products,Road transport,99.626545155
S12000023,2015,Count,GWh,Petroleum products,All,369.09257791
S12000023,2016,Count,GWh,All,All,554.43384501
S12000023,2016,Count,GWh,Bioenergy & wastes,Domestic,16.964848425
S12000023,2016,Count,GWh,Bioenergy & wastes,All,17.558408794
S12000023,2016,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.5935603798
S12000023,2016,Count,GWh,Coal,Agriculture,0
S12000023,2016,Count,GWh,Coal,Domestic,15.192679225
S12000023,2016,Count,GWh,Coal,Industrial & Commercial,5.4984449373
S12000023,2016,Count,GWh,Coal,Public Sector,0.6738732521
S12000023,2016,Count,GWh,Coal,Rail,0
S12000023,2016,Count,GWh,Coal,All,21.364997414
S12000023,2016,Count,GWh,Electricity,Domestic,79.98671206
S12000023,2016,Count,GWh,Electricity,Industrial & Commercial,53.42627216
S12000023,2016,Count,GWh,Electricity,All,133.4129842
S12000023,2016,Count,GWh,Gas,Domestic,0
S12000023,2016,Count,GWh,Gas,Industrial & Commercial,0
S12000023,2016,Count,GWh,Gas,All,0
S12000023,2016,Count,GWh,Manufactured fuels,Domestic,7.1971957854
S12000023,2016,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000023,2016,Count,GWh,Manufactured fuels,All,7.1971957854
S12000023,2016,Count,GWh,Petroleum products,Agriculture,127.56060736
S12000023,2016,Count,GWh,Petroleum products,Domestic,76.596758831
S12000023,2016,Count,GWh,Petroleum products,Industrial & Commercial,66.734534147
S12000023,2016,Count,GWh,Petroleum products,Public Sector,1.7207082648
S12000023,2016,Count,GWh,Petroleum products,Rail,0
S12000023,2016,Count,GWh,Petroleum products,Road transport,102.28765022
S12000023,2016,Count,GWh,Petroleum products,All,374.90025882
S12000023,2017,Count,GWh,All,All,564.445244
S12000023,2017,Count,GWh,Bioenergy & wastes,Domestic,16.86338206
S12000023,2017,Count,GWh,Bioenergy & wastes,All,17.180226349
S12000023,2017,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0.31684428919999996
S12000023,2017,Count,GWh,Coal,Agriculture,0
S12000023,2017,Count,GWh,Coal,Domestic,14.806583415
S12000023,2017,Count,GWh,Coal,Industrial & Commercial,4.8965962869
S12000023,2017,Count,GWh,Coal,Public Sector,0.848659615
S12000023,2017,Count,GWh,Coal,Rail,0
S12000023,2017,Count,GWh,Coal,All,20.551839316
S12000023,2017,Count,GWh,Electricity,Domestic,81.75580675
S12000023,2017,Count,GWh,Electricity,Industrial & Commercial,56.30527251
S12000023,2017,Count,GWh,Electricity,All,138.0610793
S12000023,2017,Count,GWh,Gas,Domestic,0
S12000023,2017,Count,GWh,Gas,Industrial & Commercial,0
S12000023,2017,Count,GWh,Gas,All,0
S12000023,2017,Count,GWh,Manufactured fuels,Domestic,7.5267508853
S12000023,2017,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000023,2017,Count,GWh,Manufactured fuels,All,7.5267508853
S12000023,2017,Count,GWh,Petroleum products,Agriculture,128.84883176
S12000023,2017,Count,GWh,Petroleum products,Domestic,75.211308634
S12000023,2017,Count,GWh,Petroleum products,Industrial & Commercial,71.5446021412
S12000023,2017,Count,GWh,Petroleum products,Public Sector,1.6561960616
S12000023,2017,Count,GWh,Petroleum products,Rail,0
S12000023,2017,Count,GWh,Petroleum products,Road transport,103.86440955
S12000023,2017,Count,GWh,Petroleum products,All,381.12534815
S12000023,2018,Count,GWh,All,All,556.40667506
S12000023,2018,Count,GWh,Bioenergy & wastes,Domestic,18.425554166
S12000023,2018,Count,GWh,Bioenergy & wastes,All,18.425554166
S12000023,2018,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000023,2018,Count,GWh,Coal,Agriculture,0
S12000023,2018,Count,GWh,Coal,Domestic,14.328424396
S12000023,2018,Count,GWh,Coal,Industrial & Commercial,3.3804552678
S12000023,2018,Count,GWh,Coal,Public Sector,0.919279487
S12000023,2018,Count,GWh,Coal,Rail,0
S12000023,2018,Count,GWh,Coal,All,18.628159151
S12000023,2018,Count,GWh,Electricity,Domestic,79.80350175
S12000023,2018,Count,GWh,Electricity,Industrial & Commercial,58.11876328
S12000023,2018,Count,GWh,Electricity,All,137.922265
S12000023,2018,Count,GWh,Gas,Domestic,0
S12000023,2018,Count,GWh,Gas,Industrial & Commercial,0
S12000023,2018,Count,GWh,Gas,All,0
S12000023,2018,Count,GWh,Manufactured fuels,Domestic,7.5200087998
S12000023,2018,Count,GWh,Manufactured fuels,Industrial & Commercial,0
S12000023,2018,Count,GWh,Manufactured fuels,All,7.5200087998
S12000023,2018,Count,GWh,Petroleum products,Agriculture,128.61177979000001
S12000023,2018,Count,GWh,Petroleum products,Domestic,75.454702949
S12000023,2018,Count,GWh,Petroleum products,Industrial & Commercial,67.8870103578
S12000023,2018,Count,GWh,Petroleum products,Public Sector,1.8013895522
S12000023,2018,Count,GWh,Petroleum products,Rail,0
S12000023,2018,Count,GWh,Petroleum products,Road transport,100.15580529
S12000023,2018,Count,GWh,Petroleum products,All,373.91068794
S12000026,2005,Count,GWh,All,All,3408.7049435
S12000026,2005,Count,GWh,Bioenergy & wastes,Domestic,21.360241058
S12000026,2005,Count,GWh,Bioenergy & wastes,All,21.360241058
S12000026,2005,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000026,2005,Count,GWh,Coal,Agriculture,0.6119719491
S12000026,2005,Count,GWh,Coal,Domestic,40.366953232
S12000026,2005,Count,GWh,Coal,Industrial & Commercial,25.9621786888
S12000026,2005,Count,GWh,Coal,Public Sector,2.6117056271
S12000026,2005,Count,GWh,Coal,Rail,0
S12000026,2005,Count,GWh,Coal,All,69.552809497
S12000026,2005,Count,GWh,Electricity,Domestic,303.75234
S12000026,2005,Count,GWh,Electricity,Industrial & Commercial,331.28055
S12000026,2005,Count,GWh,Electricity,All,635.03289
S12000026,2005,Count,GWh,Gas,Domestic,607.09763
S12000026,2005,Count,GWh,Gas,Industrial & Commercial,406.04982000000007
S12000026,2005,Count,GWh,Gas,All,1013.14745
S12000026,2005,Count,GWh,Manufactured fuels,Domestic,22.104071982
S12000026,2005,Count,GWh,Manufactured fuels,Industrial & Commercial,0.5379550354
S12000026,2005,Count,GWh,Manufactured fuels,All,22.642027017
S12000026,2005,Count,GWh,Petroleum products,Agriculture,282.55472105
S12000026,2005,Count,GWh,Petroleum products,Domestic,257.89067929
S12000026,2005,Count,GWh,Petroleum products,Industrial & Commercial,217.071361654
S12000026,2005,Count,GWh,Petroleum products,Public Sector,3.64612237
S12000026,2005,Count,GWh,Petroleum products,Rail,0.8132936456
S12000026,2005,Count,GWh,Petroleum products,Road transport,884.99334792
S12000026,2005,Count,GWh,Petroleum products,All,1646.9695259
S12000026,2006,Count,GWh,All,All,3381.6189014
S12000026,2006,Count,GWh,Bioenergy & wastes,Domestic,22.309900687
S12000026,2006,Count,GWh,Bioenergy & wastes,All,22.309900687
S12000026,2006,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000026,2006,Count,GWh,Coal,Agriculture,0.3406378038
S12000026,2006,Count,GWh,Coal,Domestic,36.348678759
S12000026,2006,Count,GWh,Coal,Industrial & Commercial,28.2007624101
S12000026,2006,Count,GWh,Coal,Public Sector,2.3124038438
S12000026,2006,Count,GWh,Coal,Rail,0
S12000026,2006,Count,GWh,Coal,All,67.202482816
S12000026,2006,Count,GWh,Electricity,Domestic,293.62261
S12000026,2006,Count,GWh,Electricity,Industrial & Commercial,328.45446
S12000026,2006,Count,GWh,Electricity,All,622.07707
S12000026,2006,Count,GWh,Gas,Domestic,607.34186
S12000026,2006,Count,GWh,Gas,Industrial & Commercial,377.84707000000003
S12000026,2006,Count,GWh,Gas,All,985.18893
S12000026,2006,Count,GWh,Manufactured fuels,Domestic,21.230758826
S12000026,2006,Count,GWh,Manufactured fuels,Industrial & Commercial,0.5499331329
S12000026,2006,Count,GWh,Manufactured fuels,All,21.780691959
S12000026,2006,Count,GWh,Petroleum products,Agriculture,269.01290233
S12000026,2006,Count,GWh,Petroleum products,Domestic,275.59475499
S12000026,2006,Count,GWh,Petroleum products,Industrial & Commercial,201.49826311299998
S12000026,2006,Count,GWh,Petroleum products,Public Sector,2.3891054849
S12000026,2006,Count,GWh,Petroleum products,Rail,0.8052843204
S12000026,2006,Count,GWh,Petroleum products,Road transport,913.75951572
S12000026,2006,Count,GWh,Petroleum products,All,1663.059826
S12000026,2007,Count,GWh,All,All,3327.9333222
S12000026,2007,Count,GWh,Bioenergy & wastes,Domestic,22.618873944
S12000026,2007,Count,GWh,Bioenergy & wastes,All,22.618873944
S12000026,2007,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000026,2007,Count,GWh,Coal,Agriculture,0.2725102523
S12000026,2007,Count,GWh,Coal,Domestic,41.642533202
S12000026,2007,Count,GWh,Coal,Industrial & Commercial,18.0735304528
S12000026,2007,Count,GWh,Coal,Public Sector,2.7280783495
S12000026,2007,Count,GWh,Coal,Rail,0
S12000026,2007,Count,GWh,Coal,All,62.716652256
S12000026,2007,Count,GWh,Electricity,Domestic,294.91354
S12000026,2007,Count,GWh,Electricity,Industrial & Commercial,331.94346
S12000026,2007,Count,GWh,Electricity,All,626.857
S12000026,2007,Count,GWh,Gas,Domestic,621.20482
S12000026,2007,Count,GWh,Gas,Industrial & Commercial,351.62142000000006
S12000026,2007,Count,GWh,Gas,All,972.81461
S12000026,2007,Count,GWh,Manufactured fuels,Domestic,19.195545588
S12000026,2007,Count,GWh,Manufactured fuels,Industrial & Commercial,0.4073033247
S12000026,2007,Count,GWh,Manufactured fuels,All,19.602848913
S12000026,2007,Count,GWh,Petroleum products,Agriculture,255.43241002
S12000026,2007,Count,GWh,Petroleum products,Domestic,235.54747068
S12000026,2007,Count,GWh,Petroleum products,Industrial & Commercial,198.5136012076
S12000026,2007,Count,GWh,Petroleum products,Public Sector,2.342187704
S12000026,2007,Count,GWh,Petroleum products,Rail,0.9259158442
S12000026,2007,Count,GWh,Petroleum products,Road transport,930.56175167
S12000026,2007,Count,GWh,Petroleum products,All,1623.3233371
S12000026,2008,Count,GWh,All,All,3257.5954785
S12000026,2008,Count,GWh,Bioenergy & wastes,Domestic,26.843021595
S12000026,2008,Count,GWh,Bioenergy & wastes,All,30.428461998
S12000026,2008,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,3.5854404026999998
S12000026,2008,Count,GWh,Coal,Agriculture,0.341214361
S12000026,2008,Count,GWh,Coal,Domestic,44.056617718
S12000026,2008,Count,GWh,Coal,Industrial & Commercial,31.3501707593
S12000026,2008,Count,GWh,Coal,Public Sector,2.3414340567
S12000026,2008,Count,GWh,Coal,Rail,0
S12000026,2008,Count,GWh,Coal,All,78.089436895
S12000026,2008,Count,GWh,Electricity,Domestic,285.07456
S12000026,2008,Count,GWh,Electricity,Industrial & Commercial,304.65948
S12000026,2008,Count,GWh,Electricity,All,589.73404
S12000026,2008,Count,GWh,Gas,Domestic,601.92228
S12000026,2008,Count,GWh,Gas,Industrial & Commercial,333.45536
S12000026,2008,Count,GWh,Gas,All,935.37764
S12000026,2008,Count,GWh,Manufactured fuels,Domestic,23.222594559
S12000026,2008,Count,GWh,Manufactured fuels,Industrial & Commercial,0.8365538666
S12000026,2008,Count,GWh,Manufactured fuels,All,24.059148425
S12000026,2008,Count,GWh,Petroleum products,Agriculture,249.55249485
S12000026,2008,Count,GWh,Petroleum products,Domestic,252.94082395
S12000026,2008,Count,GWh,Petroleum products,Industrial & Commercial,171.4345156021
S12000026,2008,Count,GWh,Petroleum products,Public Sector,1.5582245113
S12000026,2008,Count,GWh,Petroleum products,Rail,0.9330904842
S12000026,2008,Count,GWh,Petroleum products,Road transport,923.48760181
S12000026,2008,Count,GWh,Petroleum products,All,1599.9067512
S12000026,2009,Count,GWh,All,All,3169.8592952
S12000026,2009,Count,GWh,Bioenergy & wastes,Domestic,29.243252722
S12000026,2009,Count,GWh,Bioenergy & wastes,All,32.139224729
S12000026,2009,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,2.8959720067
S12000026,2009,Count,GWh,Coal,Agriculture,0
S12000026,2009,Count,GWh,Coal,Domestic,44.113350916
S12000026,2009,Count,GWh,Coal,Industrial & Commercial,39.8000512081
S12000026,2009,Count,GWh,Coal,Public Sector,2.4374359735
S12000026,2009,Count,GWh,Coal,Rail,0
S12000026,2009,Count,GWh,Coal,All,86.350838098
S12000026,2009,Count,GWh,Electricity,Domestic,284.66908994
S12000026,2009,Count,GWh,Electricity,Industrial & Commercial,308.92940449
S12000026,2009,Count,GWh,Electricity,All,593.59849443
S12000026,2009,Count,GWh,Gas,Domestic,551.13712881
S12000026,2009,Count,GWh,Gas,Industrial & Commercial,312.8254761300001
S12000026,2009,Count,GWh,Gas,All,863.96260493
S12000026,2009,Count,GWh,Manufactured fuels,Domestic,19.083619305
S12000026,2009,Count,GWh,Manufactured fuels,Industrial & Commercial,0.6858610607
S12000026,2009,Count,GWh,Manufactured fuels,All,19.769480366
S12000026,2009,Count,GWh,Petroleum products,Agriculture,253.62535621
S12000026,2009,Count,GWh,Petroleum products,Domestic,245.35747361
S12000026,2009,Count,GWh,Petroleum products,Industrial & Commercial,155.7867778481
S12000026,2009,Count,GWh,Petroleum products,Public Sector,0.8152113395
S12000026,2009,Count,GWh,Petroleum products,Rail,0.9330708644
S12000026,2009,Count,GWh,Petroleum products,Road transport,917.52076274
S12000026,2009,Count,GWh,Petroleum products,All,1574.0386526
S12000026,2010,Count,GWh,All,All,3259.6308974
S12000026,2010,Count,GWh,Bioenergy & wastes,Domestic,37.702584232
S12000026,2010,Count,GWh,Bioenergy & wastes,All,42.663735497
S12000026,2010,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,4.9611512768
S12000026,2010,Count,GWh,Coal,Agriculture,0.1047001101
S12000026,2010,Count,GWh,Coal,Domestic,46.049412914
S12000026,2010,Count,GWh,Coal,Industrial & Commercial,66.253813156
S12000026,2010,Count,GWh,Coal,Public Sector,2.4988309761
S12000026,2010,Count,GWh,Coal,Rail,0
S12000026,2010,Count,GWh,Coal,All,114.90675716
S12000026,2010,Count,GWh,Electricity,Domestic,282.36450128
S12000026,2010,Count,GWh,Electricity,Industrial & Commercial,322.2298002
S12000026,2010,Count,GWh,Electricity,All,604.59430148
S12000026,2010,Count,GWh,Gas,Domestic,552.58823056
S12000026,2010,Count,GWh,Gas,Industrial & Commercial,312.89864308
S12000026,2010,Count,GWh,Gas,All,865.48687365
S12000026,2010,Count,GWh,Manufactured fuels,Domestic,21.693770734
S12000026,2010,Count,GWh,Manufactured fuels,Industrial & Commercial,0.6459778016
S12000026,2010,Count,GWh,Manufactured fuels,All,22.339748536
S12000026,2010,Count,GWh,Petroleum products,Agriculture,255.69836033
S12000026,2010,Count,GWh,Petroleum products,Domestic,279.93517461
S12000026,2010,Count,GWh,Petroleum products,Industrial & Commercial,169.4530500006
S12000026,2010,Count,GWh,Petroleum products,Public Sector,1.1323870372
S12000026,2010,Count,GWh,Petroleum products,Rail,0.9315815033
S12000026,2010,Count,GWh,Petroleum products,Road transport,902.48892761
S12000026,2010,Count,GWh,Petroleum products,All,1609.6394811
S12000026,2011,Count,GWh,All,All,3048.6441757
S12000026,2011,Count,GWh,Bioenergy & wastes,Domestic,32.755019482
S12000026,2011,Count,GWh,Bioenergy & wastes,All,35.815080159
S12000026,2011,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,3.0600606769
S12000026,2011,Count,GWh,Coal,Agriculture,0.107240986
S12000026,2011,Count,GWh,Coal,Domestic,45.484256053
S12000026,2011,Count,GWh,Coal,Industrial & Commercial,52.5507848342
S12000026,2011,Count,GWh,Coal,Public Sector,2.5287145053
S12000026,2011,Count,GWh,Coal,Rail,0
S12000026,2011,Count,GWh,Coal,All,100.67099638
S12000026,2011,Count,GWh,Electricity,Domestic,272.74161773
S12000026,2011,Count,GWh,Electricity,Industrial & Commercial,315.18979887
S12000026,2011,Count,GWh,Electricity,All,587.9314166
S12000026,2011,Count,GWh,Gas,Domestic,519.73191927
S12000026,2011,Count,GWh,Gas,Industrial & Commercial,279.39368896
S12000026,2011,Count,GWh,Gas,All,799.12560823
S12000026,2011,Count,GWh,Manufactured fuels,Domestic,19.246921741
S12000026,2011,Count,GWh,Manufactured fuels,Industrial & Commercial,0.6462519323
S12000026,2011,Count,GWh,Manufactured fuels,All,19.893173673
S12000026,2011,Count,GWh,Petroleum products,Agriculture,259.40099424
S12000026,2011,Count,GWh,Petroleum products,Domestic,213.79780156
S12000026,2011,Count,GWh,Petroleum products,Industrial & Commercial,136.6975466108
S12000026,2011,Count,GWh,Petroleum products,Public Sector,1.5365884199
S12000026,2011,Count,GWh,Petroleum products,Rail,0.9251853057
S12000026,2011,Count,GWh,Petroleum products,Road transport,892.8497845
S12000026,2011,Count,GWh,Petroleum products,All,1505.2079006
S12000026,2012,Count,GWh,All,All,3074.8701768
S12000026,2012,Count,GWh,Bioenergy & wastes,Domestic,41.656483539
S12000026,2012,Count,GWh,Bioenergy & wastes,All,50.124655151
S12000026,2012,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,8.4681716129
S12000026,2012,Count,GWh,Coal,Agriculture,0.1118627014
S12000026,2012,Count,GWh,Coal,Domestic,43.443738942
S12000026,2012,Count,GWh,Coal,Industrial & Commercial,62.3638632313
S12000026,2012,Count,GWh,Coal,Public Sector,2.2156945091
S12000026,2012,Count,GWh,Coal,Rail,0
S12000026,2012,Count,GWh,Coal,All,108.13515938
S12000026,2012,Count,GWh,Electricity,Domestic,272.8208647
S12000026,2012,Count,GWh,Electricity,Industrial & Commercial,320.45339508
S12000026,2012,Count,GWh,Electricity,All,593.27425979
S12000026,2012,Count,GWh,Gas,Domestic,526.26562554
S12000026,2012,Count,GWh,Gas,Industrial & Commercial,297.25839523
S12000026,2012,Count,GWh,Gas,All,823.52402076
S12000026,2012,Count,GWh,Manufactured fuels,Domestic,18.61359867
S12000026,2012,Count,GWh,Manufactured fuels,Industrial & Commercial,0.7332857119
S12000026,2012,Count,GWh,Manufactured fuels,All,19.346884382
S12000026,2012,Count,GWh,Petroleum products,Agriculture,267.0824998
S12000026,2012,Count,GWh,Petroleum products,Domestic,213.06570423
S12000026,2012,Count,GWh,Petroleum products,Industrial & Commercial,126.9945230138
S12000026,2012,Count,GWh,Petroleum products,Public Sector,0.5500471767
S12000026,2012,Count,GWh,Petroleum products,Rail,0.9424372128
S12000026,2012,Count,GWh,Petroleum products,Road transport,871.82998592
S12000026,2012,Count,GWh,Petroleum products,All,1480.4651974
S12000026,2013,Count,GWh,All,All,3075.5630222
S12000026,2013,Count,GWh,Bioenergy & wastes,Domestic,49.040055261
S12000026,2013,Count,GWh,Bioenergy & wastes,All,61.389104236
S12000026,2013,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,12.349048975
S12000026,2013,Count,GWh,Coal,Agriculture,0
S12000026,2013,Count,GWh,Coal,Domestic,41.65858587
S12000026,2013,Count,GWh,Coal,Industrial & Commercial,104.18127145369999
S12000026,2013,Count,GWh,Coal,Public Sector,2.4685675762
S12000026,2013,Count,GWh,Coal,Rail,0
S12000026,2013,Count,GWh,Coal,All,148.3084249
S12000026,2013,Count,GWh,Electricity,Domestic,262.18318572
S12000026,2013,Count,GWh,Electricity,Industrial & Commercial,314.65811042
S12000026,2013,Count,GWh,Electricity,All,576.84129614
S12000026,2013,Count,GWh,Gas,Domestic,511.66978641
S12000026,2013,Count,GWh,Gas,Industrial & Commercial,287.83691073
S12000026,2013,Count,GWh,Gas,All,799.50669713
S12000026,2013,Count,GWh,Manufactured fuels,Domestic,21.61109874
S12000026,2013,Count,GWh,Manufactured fuels,Industrial & Commercial,0.7135061522
S12000026,2013,Count,GWh,Manufactured fuels,All,22.324604892
S12000026,2013,Count,GWh,Petroleum products,Agriculture,263.90993896
S12000026,2013,Count,GWh,Petroleum products,Domestic,219.21293599
S12000026,2013,Count,GWh,Petroleum products,Industrial & Commercial,109.4842823381
S12000026,2013,Count,GWh,Petroleum products,Public Sector,0.2148891615
S12000026,2013,Count,GWh,Petroleum products,Rail,0.9549276467
S12000026,2013,Count,GWh,Petroleum products,Road transport,873.41592076
S12000026,2013,Count,GWh,Petroleum products,All,1467.1928949
S12000026,2014,Count,GWh,All,All,3057.803072
S12000026,2014,Count,GWh,Bioenergy & wastes,Domestic,46.582304062
S12000026,2014,Count,GWh,Bioenergy & wastes,All,59.47725056
S12000026,2014,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,12.894946509999999
S12000026,2014,Count,GWh,Coal,Agriculture,0
S12000026,2014,Count,GWh,Coal,Domestic,35.580802857
S12000026,2014,Count,GWh,Coal,Industrial & Commercial,111.1282404637
S12000026,2014,Count,GWh,Coal,Public Sector,2.5458038715
S12000026,2014,Count,GWh,Coal,Rail,0
S12000026,2014,Count,GWh,Coal,All,149.25484719
S12000026,2014,Count,GWh,Electricity,Domestic,265.9019071
S12000026,2014,Count,GWh,Electricity,Industrial & Commercial,297.4678975
S12000026,2014,Count,GWh,Electricity,All,563.3698046
S12000026,2014,Count,GWh,Gas,Domestic,504.9064
S12000026,2014,Count,GWh,Gas,Industrial & Commercial,280.2386
S12000026,2014,Count,GWh,Gas,All,785.145
S12000026,2014,Count,GWh,Manufactured fuels,Domestic,18.633139175
S12000026,2014,Count,GWh,Manufactured fuels,Industrial & Commercial,0.894800349
S12000026,2014,Count,GWh,Manufactured fuels,All,19.527939524
S12000026,2014,Count,GWh,Petroleum products,Agriculture,266.28343635
S12000026,2014,Count,GWh,Petroleum products,Domestic,191.80502125
S12000026,2014,Count,GWh,Petroleum products,Industrial & Commercial,126.2870972521
S12000026,2014,Count,GWh,Petroleum products,Public Sector,0.4102098943
S12000026,2014,Count,GWh,Petroleum products,Rail,0.973784773
S12000026,2014,Count,GWh,Petroleum products,Road transport,895.26868064
S12000026,2014,Count,GWh,Petroleum products,All,1481.0282302
S12000026,2015,Count,GWh,All,All,3006.9368766
S12000026,2015,Count,GWh,Bioenergy & wastes,Domestic,52.6237368
S12000026,2015,Count,GWh,Bioenergy & wastes,All,63.148562661
S12000026,2015,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,10.52482586
S12000026,2015,Count,GWh,Coal,Agriculture,0
S12000026,2015,Count,GWh,Coal,Domestic,35.821133202
S12000026,2015,Count,GWh,Coal,Industrial & Commercial,80.2544903359
S12000026,2015,Count,GWh,Coal,Public Sector,0.3296018293
S12000026,2015,Count,GWh,Coal,Rail,0
S12000026,2015,Count,GWh,Coal,All,116.40522537
S12000026,2015,Count,GWh,Electricity,Domestic,264.6095565
S12000026,2015,Count,GWh,Electricity,Industrial & Commercial,281.0335563
S12000026,2015,Count,GWh,Electricity,All,545.6431128
S12000026,2015,Count,GWh,Gas,Domestic,496.729897
S12000026,2015,Count,GWh,Gas,Industrial & Commercial,251.5869199
S12000026,2015,Count,GWh,Gas,All,748.3168168
S12000026,2015,Count,GWh,Manufactured fuels,Domestic,17.530399532
S12000026,2015,Count,GWh,Manufactured fuels,Industrial & Commercial,0.4637173378
S12000026,2015,Count,GWh,Manufactured fuels,All,17.99411687
S12000026,2015,Count,GWh,Petroleum products,Agriculture,277.37791951
S12000026,2015,Count,GWh,Petroleum products,Domestic,191.81323342
S12000026,2015,Count,GWh,Petroleum products,Industrial & Commercial,132.8268097779
S12000026,2015,Count,GWh,Petroleum products,Public Sector,0.5071026225
S12000026,2015,Count,GWh,Petroleum products,Rail,0.9697783078
S12000026,2015,Count,GWh,Petroleum products,Road transport,911.9341985
S12000026,2015,Count,GWh,Petroleum products,All,1515.4290421
S12000026,2016,Count,GWh,All,All,3039.8121503
S12000026,2016,Count,GWh,Bioenergy & wastes,Domestic,56.547813379
S12000026,2016,Count,GWh,Bioenergy & wastes,All,68.111660951
S12000026,2016,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,11.56384756
S12000026,2016,Count,GWh,Coal,Agriculture,0
S12000026,2016,Count,GWh,Coal,Domestic,35.620398646
S12000026,2016,Count,GWh,Coal,Industrial & Commercial,69.2950018558
S12000026,2016,Count,GWh,Coal,Public Sector,0.3283565121
S12000026,2016,Count,GWh,Coal,Rail,0
S12000026,2016,Count,GWh,Coal,All,105.24375701
S12000026,2016,Count,GWh,Electricity,Domestic,252.4314848
