SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW
24-JAN-2021,16,28780,A,29534,26028,477,6527,0,13080,0,154,2003,981,0,221,32,997
24-JAN-2021,17,29795,A,30557,26948,466,6527,12,13080,0,162,2004,982,0,94,0,559
24-JAN-2021,18,31487,A,32097,28519,455,6527,94,13080,0,10,2004,982,0,118,0,542
24-JAN-2021,19,33362,A,33969,30228,469,6527,356,13080,0,7,2003,982,0,39,0,933
24-JAN-2021,20,34642,A,35252,31402,483,6527,657,13080,0,10,2003,982,1,124,0,950
24-JAN-2021,21,35720,A,36333,32373,514,6527,1180,13080,0,13,2003,982,1,48,0,998
24-JAN-2021,22,36302,A,36916,32919,545,6527,1390,13080,0,14,2002,982,0,115,0,999
24-JAN-2021,23,36903,A,37514,33511,577,6527,1480,13080,0,11,2003,982,0,139,0,1000
24-JAN-2021,24,37601,A,38213,34181,609,6527,1630,13080,0,12,2003,982,0,229,27,1000
24-JAN-2021,25,38513,A,39129,35057,642,6527,1530,13080,0,16,2002,982,0,100,0,1000
24-JAN-2021,26,38622,A,39239,35157,675,6527,1540,13080,0,17,2002,981,0,41,0,1000
24-JAN-2021,27,38647,A,39265,35215,706,6527,1650,13080,0,18,2002,982,0,174,0,1000
24-JAN-2021,28,38351,A,38972,34977,737,6527,1390,13080,0,21,2002,982,0,136,0,999
24-JAN-2021,29,38607,A,39226,35277,768,6527,1010,13080,0,19,2003,982,0,137,0,1000
24-JAN-2021,30,38495,A,39107,35134,798,6527,830,13080,0,12,2003,982,0,36,0,1000
24-JAN-2021,31,38693,A,39380,35285,801,6527,581,13080,0,11,2002,981,0,-76,0,999
24-JAN-2021,32,39394,A,40051,35941,804,6527,321,13080,0,17,2003,982,0,-40,0,999
24-JAN-2021,33,40514,A,41162,36931,815,6527,50,13080,0,13,2003,982,0,40,-35,1019
24-JAN-2021,34,42494,A,43166,38611,826,6527,2,13080,0,7,2003,982,0,151,-65,1019
24-JAN-2021,35,43525,A,44353,39418,848,6527,0,13080,0,10,2003,982,0,51,-218,1020
24-JAN-2021,36,43143,A,44204,39107,870,6527,1,13080,0,7,2003,982,0,-83,-371,1020
24-JAN-2021,37,42400,A,43640,38515,910,6527,3,13080,0,8,2003,982,0,-246,-386,1020
24-JAN-2021,38,41535,A,42775,37734,949,6527,0,13080,0,8,2003,982,0,-375,-257,1020
24-JAN-2021,39,40685,A,41754,37027,975,6527,0,13080,0,9,2002,982,0,-322,-138,1020
24-JAN-2021,40,39159,A,40307,35629,1001,6527,0,13080,0,10,2002,982,0,-426,-112,1020
24-JAN-2021,41,37950,A,39097,34460,1023,6527,0,13080,0,14,2003,982,0,-454,-79,1020
24-JAN-2021,42,36378,A,37622,33063,1044,6527,0,13080,0,11,2003,981,0,-454,-179,1020
24-JAN-2021,43,34816,A,36211,31697,1048,6527,0,13080,0,10,2003,981,0,-454,-331,953
24-JAN-2021,44,33164,A,34708,30256,1051,6527,0,13080,0,9,2003,982,0,-454,-481,951
24-JAN-2021,45,31232,A,32835,28555,1085,6527,0,13080,0,13,2003,982,0,-454,-536,998
24-JAN-2021,46,29744,A,31401,27124,1118,6527,0,13080,0,67,2003,982,0,-454,-536,1000
24-JAN-2021,47,28015,A,29967,25570,1171,6527,0,13080,0,402,2002,982,0,-454,-496,1000
24-JAN-2021,48,26783,A,29136,24536,1223,6527,0,13080,0,815,2003,982,0,-454,-484,1000
25-JAN-2021,1,26668,A,28782,24505,1281,6527,0,13080,0,725,2002,981,0,-454,-335,999
25-JAN-2021,2,27432,A,29430,25359,1339,6527,0,13080,0,696,2002,981,0,-454,-248,1000
25-JAN-2021,3,27091,A,29348,25078,1365,6527,0,13080,0,950,2002,981,0,-454,-253,1000
25-JAN-2021,4,26432,A,28766,24526,1390,6527,0,13080,0,982,2002,981,0,-454,-298,999
25-JAN-2021,5,26104,A,28490,24255,1443,6527,0,13080,0,1095,2001,981,0,-409,-282,1000
25-JAN-2021,6,25849,A,28327,23999,1496,6527,0,13080,0,1168,2002,980,0,-353,-357,1000
25-JAN-2021,7,25420,A,27787,23549,1522,6527,0,13080,0,1161,2002,936,0,-353,-253,995
25-JAN-2021,8,25145,A,27590,23267,1547,6527,0,13080,0,1150,2002,933,0,-353,-342,994
25-JAN-2021,9,25097,A,27534,23245,1595,6527,0,13080,0,1139,1739,940,0,-353,-345,880
25-JAN-2021,10,25215,A,27688,23439,1642,6527,0,13080,0,1150,1702,931,0,-360,-363,870
25-JAN-2021,11,25705,A,27855,23902,1680,6527,0,13080,0,1013,778,588,0,-318,-219,346
25-JAN-2021,12,26821,A,28476,24912,1718,6527,0,13080,0,676,675,552,0,-218,-161,321
25-JAN-2021,13,29092,A,30268,26959,1725,6527,0,13080,0,29,-398,115,0,-100,-49,12
25-JAN-2021,14,31301,A,32806,28978,1732,6527,0,13080,0,66,-485,64,0,-201,-143,-10
25-JAN-2021,15,33869,A,36182,31325,1734,6527,0,13080,0,11,-579,-691,0,-311,-160,-652
25-JAN-2021,16,36074,A,38171,33302,1736,6527,2,13080,0,13,-572,-726,0,-229,-43,-640
25-JAN-2021,17,38636,A,39686,35654,1744,6527,139,13080,0,13,104,-132,0,-315,-122,461
25-JAN-2021,18,39824,A,40769,36748,1751,6527,694,13080,0,11,163,-87,0,-282,-52,543
25-JAN-2021,19,40287,A,41453,37092,1765,6527,1410,13080,0,11,1023,78,0,-408,-147,100
25-JAN-2021,20,40088,A,41293,36845,1779,6527,2140,13080,0,15,1079,80,0,-453,-137,81
25-JAN-2021,21,39910,A,41249,36543,1799,6527,2860,13080,0,15,1005,-242,0,-454,-270,51
25-JAN-2021,22,39475,A,40867,36066,1818,6527,3520,13080,0,14,1002,-258,0,-455,-323,53
25-JAN-2021,23,39078,A,40609,35653,1830,6527,4120,13080,0,11,987,-44,0,-454,-466,478
25-JAN-2021,24,38684,A,40284,35265,1842,6527,4540,13080,0,9,987,-35,0,-455,-536,497
25-JAN-2021,25,38696,A,40293,35217,1857,6527,4760,13080,0,8,1108,-227,0,-454,-535,462
25-JAN-2021,26,38592,A,40189,35045,1871,6527,4690,13080,0,8,1113,-241,0,-454,-535,461
25-JAN-2021,27,37987,A,39585,34487,1874,6527,4490,13080,0,7,937,-281,0,-455,-536,367
25-JAN-2021,28,37527,A,39123,34068,1877,6527,4150,13080,0,7,930,-290,0,-454,-535,364
25-JAN-2021,29,37667,A,39266,34227,1825,6527,3480,13080,0,8,832,-526,0,-455,-536,484
25-JAN-2021,30,38096,A,39692,34603,1773,6527,2450,13080,0,7,831,-545,0,-454,-535,489
25-JAN-2021,31,38942,A,40470,35351,1674,6527,1440,13080,0,7,1303,-663,0,-455,-466,458
25-JAN-2021,32,40115,A,41575,36465,1574,6527,636,13080,0,10,1334,-647,0,-455,-395,457
25-JAN-2021,33,41210,A,42715,37455,1520,6527,109,13080,0,12,1969,189,0,-454,-439,624
25-JAN-2021,34,42866,A,44246,38894,1466,6527,4,13080,0,10,2003,264,0,-454,-316,630
25-JAN-2021,35,44345,A,45752,40129,1421,6527,0,13080,0,8,2002,891,0,-455,-344,785
25-JAN-2021,36,44664,A,45946,40373,1375,6527,0,13080,0,8,2002,930,0,-455,-219,791
25-JAN-2021,37,44009,A,45326,39910,1355,6527,0,13080,0,14,2002,796,0,-454,-249,905
25-JAN-2021,38,43539,A,44837,39553,1334,6527,0,13080,0,17,2002,792,0,-435,-246,909
25-JAN-2021,39,42625,A,43670,38765,1292,6527,0,13080,0,19,2002,970,0,-332,-94,842
25-JAN-2021,40,41074,A,42104,37361,1250,6527,0,13080,0,18,2002,982,0,-410,-2,840
25-JAN-2021,41,39845,A,40899,36198,1213,6527,0,13080,0,12,2002,982,0,-352,-90,840
25-JAN-2021,42,38495,A,39567,34970,1175,6527,0,13080,0,9,2002,982,0,-335,-128,840
25-JAN-2021,43,36974,A,37922,33550,1136,6527,0,13080,0,9,2002,982,0,-254,-85,733
25-JAN-2021,44,35365,A,36198,32036,1097,6527,0,13080,0,9,1993,967,0,-223,-1,729
25-JAN-2021,45,33321,A,34230,30163,1079,6527,0,13080,0,8,1338,424,0,-221,-80,556
25-JAN-2021,46,31542,A,32457,28475,1061,6527,0,13080,0,13,1314,391,0,-74,-228,553
25-JAN-2021,47,29809,A,30798,26889,1033,6527,0,13080,0,66,1965,528,0,-84,-239,981
25-JAN-2021,48,28757,A,29530,25950,1004,6527,0,13080,0,18,2000,548,0,-69,-86,1000
26-JAN-2021,1,28632,A,29275,25898,994,6527,0,13080,0,43,2001,936,0,15,0,1000
26-JAN-2021,2,29217,A,29824,26522,983,6527,0,13080,0,7,2001,963,0,119,0,1000
26-JAN-2021,3,29019,A,29765,26310,965,6527,0,13080,0,146,2000,976,0,191,0,999
26-JAN-2021,4,28417,A,29313,25735,946,6527,0,13080,0,296,2001,977,0,285,0,1000
26-JAN-2021,5,27911,A,29008,25246,912,6527,0,13080,0,497,2000,977,0,283,0,999
26-JAN-2021,6,27634,A,28931,25018,878,6527,0,13080,0,697,2000,974,0,343,0,999
26-JAN-2021,7,27429,A,28749,24862,868,6527,0,13080,0,720,2001,880,0,400,20,1000
26-JAN-2021,8,26985,A,28530,24442,857,6527,0,13080,0,945,2001,872,0,400,121,999
26-JAN-2021,9,26787,A,28330,24258,824,6527,0,13080,0,943,2001,821,0,401,274,1000
26-JAN-2021,10,26842,A,28236,24316,791,6527,0,13080,0,794,2001,813,0,402,354,999
26-JAN-2021,11,27691,A,28367,25130,749,6527,0,13080,0,76,1763,634,0,402,435,1000
26-JAN-2021,12,28799,A,29405,26159,706,6527,0,13080,0,6,1746,601,0,402,400,1000
26-JAN-2021,13,30855,A,31461,28036,711,6527,0,13080,0,6,1151,-152,0,402,438,952
26-JAN-2021,14,33076,A,33689,30067,715,6527,0,13080,0,13,1093,-199,0,385,332,949
26-JAN-2021,15,35617,A,36228,32360,735,6527,0,13080,0,11,143,-13,0,401,425,593
26-JAN-2021,16,37279,A,37887,33847,755,6527,0,13080,0,8,130,24,0,402,340,579
26-JAN-2021,17,39788,A,40399,36186,796,6527,24,13080,0,11,1324,879,0,402,204,893
26-JAN-2021,18,41246,A,41856,37545,837,6527,155,13080,0,10,1432,939,0,402,280,905
26-JAN-2021,19,42320,A,42933,38600,905,6527,357,13080,0,13,1977,979,0,402,304,996
26-JAN-2021,20,42493,A,43108,38780,973,6527,589,13080,0,15,2003,981,0,402,255,1000
26-JAN-2021,21,42365,A,42976,38659,1036,6527,734,13080,0,11,2003,981,0,402,140,857
26-JAN-2021,22,42448,A,43059,38724,1099,6527,796,13080,0,11,2003,981,0,402,143,851
26-JAN-2021,23,42527,A,43135,38809,1164,6527,829,13080,0,8,2003,981,0,402,54,994
26-JAN-2021,24,42635,A,43246,38865,1228,6527,793,13080,0,11,2002,981,0,401,72,999
26-JAN-2021,25,43568,A,44177,39736,1266,6527,837,13080,0,9,2003,981,0,330,1,1000
26-JAN-2021,26,43778,A,44387,39913,1303,6527,802,13080,0,9,2002,981,0,276,0,999
26-JAN-2021,27,43639,A,44248,39853,1339,6527,765,13080,0,9,2002,981,0,135,0,1000
26-JAN-2021,28,43193,A,43803,39490,1374,6527,596,13080,0,10,2002,964,0,74,0,999
26-JAN-2021,29,43030,A,43640,39442,1410,6527,472,13080,0,10,1953,338,0,25,0,879
26-JAN-2021,30,42627,A,43322,39135,1445,6527,365,13080,0,10,1951,296,0,-85,0,875
26-JAN-2021,31,42530,A,43322,38936,1467,6527,185,13080,0,11,1991,319,0,-181,0,786
26-JAN-2021,32,42914,A,43581,39298,1488,6527,70,13080,0,12,1993,337,0,-55,17,783
26-JAN-2021,33,43427,A,44042,39656,1477,6527,13,13080,0,15,2002,941,0,50,0,915
26-JAN-2021,34,44259,A,44909,40250,1466,6527,0,13080,0,14,2002,977,0,-36,29,920
26-JAN-2021,35,44791,A,45569,40595,1437,6527,0,13080,0,8,1588,799,0,-170,0,921
26-JAN-2021,36,44765,A,45650,40576,1407,6527,0,13080,0,7,1552,782,0,-251,-27,921
26-JAN-2021,37,44328,A,45453,40242,1375,6527,0,13080,0,11,2001,589,0,-359,-155,820
26-JAN-2021,38,43661,A,44642,39666,1342,6527,0,13080,0,12,2001,586,0,-288,-81,817
26-JAN-2021,39,42850,A,43615,38983,1299,6527,0,13080,0,10,2001,919,0,-155,0,886
26-JAN-2021,40,41396,A,42203,37627,1256,6527,0,13080,0,8,2001,943,0,-199,0,889
26-JAN-2021,41,39892,A,40610,36181,1219,6527,0,13080,0,7,2001,979,0,-111,0,873
26-JAN-2021,42,38188,A,38998,34615,1181,6527,0,13080,0,8,2001,981,0,-202,1,872
26-JAN-2021,43,36495,A,37312,33085,1150,6527,0,13080,0,7,2001,982,0,-210,64,967
26-JAN-2021,44,34489,A,35440,31265,1119,6527,0,13080,0,7,2000,982,0,-344,5,971
26-JAN-2021,45,32464,A,33556,29391,1097,6527,0,13080,0,6,2001,982,0,-441,-45,998
26-JAN-2021,46,30834,A,31814,27856,1075,6527,0,13080,0,8,2000,981,0,-370,-2,999
26-JAN-2021,47,28982,A,30053,26144,1043,6527,0,13080,0,8,1953,954,0,-397,-66,976
26-JAN-2021,48,27887,A,29131,25173,1011,6527,0,13080,0,4,1951,952,0,-454,-186,975
27-JAN-2021,1,27613,A,28887,24965,1010,6527,0,13080,0,144,1951,952,0,-450,-80,975
27-JAN-2021,2,28065,A,29184,25431,1008,6527,0,13080,0,152,1951,952,0,-367,0,975
27-JAN-2021,3,27941,A,28996,25331,982,6527,0,13080,0,159,1952,952,0,-296,0,975
27-JAN-2021,4,27337,A,28661,24802,955,6527,0,13080,0,431,1952,952,0,-293,0,975
27-JAN-2021,5,26717,A,28485,24249,946,6527,0,13080,0,840,1952,953,0,-310,-18,975
27-JAN-2021,6,26642,A,28523,24180,937,6527,0,13080,0,971,1952,952,0,-310,0,975
27-JAN-2021,7,26422,A,28303,23953,907,6527,0,13080,0,971,1953,952,0,-310,0,975
27-JAN-2021,8,25990,A,27893,23516,876,6527,0,13080,0,969,1953,952,1,-310,-24,975
27-JAN-2021,9,25842,A,27715,23423,878,6527,0,13080,0,963,1953,952,0,-310,0,975
27-JAN-2021,10,25950,A,27827,23562,880,6527,0,13080,0,960,1953,953,0,-317,0,975
27-JAN-2021,11,26437,A,27801,24059,875,6527,0,13080,0,491,1990,979,0,-261,-12,975
27-JAN-2021,12,27327,A,28617,24857,870,6527,0,13080,0,356,1976,971,0,-226,-108,975
27-JAN-2021,13,29406,A,30171,26774,845,6527,0,13080,0,31,1198,630,0,-114,-20,887
27-JAN-2021,14,31504,A,32376,28718,819,6527,0,13080,0,13,1115,597,0,-213,-46,883
27-JAN-2021,15,34258,A,35425,31241,787,6527,0,13080,0,11,73,268,0,-363,-193,604
27-JAN-2021,16,36062,A,37353,32875,754,6527,0,13080,0,13,39,261,0,-442,-236,594
27-JAN-2021,17,37990,A,39411,34618,726,6527,50,13080,0,9,1149,797,1,-442,-370,605
27-JAN-2021,18,39153,A,40485,35627,697,6527,147,13080,0,8,1241,837,0,-346,-378,605
27-JAN-2021,19,39844,A,41387,36248,669,6527,345,13080,0,9,1616,972,0,-433,-501,449
27-JAN-2021,20,39834,A,41404,36228,640,6527,570,13080,0,10,1633,982,0,-454,-506,445
27-JAN-2021,21,39980,A,41575,36354,621,6527,796,13080,0,11,1940,982,0,-455,-529,757
27-JAN-2021,22,40096,A,41582,36446,602,6527,948,13080,0,11,1952,982,0,-455,-420,770
27-JAN-2021,23,40302,A,41770,36602,588,6527,1160,13080,0,9,2001,981,0,-454,-405,763
27-JAN-2021,24,40444,A,42034,36673,574,6527,1300,13080,0,9,2003,982,0,-455,-526,763
27-JAN-2021,25,40865,A,42465,37010,554,6527,1370,13080,0,9,2002,981,0,-455,-536,991
27-JAN-2021,26,41013,A,42611,37113,533,6527,1240,13080,0,7,2003,981,0,-455,-536,1000
27-JAN-2021,27,40652,A,42248,36779,508,6527,1300,13080,0,7,2002,982,1,-454,-535,917
27-JAN-2021,28,39967,A,41525,36158,483,6527,1270,13080,0,11,2003,982,0,-454,-493,913
27-JAN-2021,29,39787,A,41200,36042,464,6527,899,13080,0,12,2002,982,0,-455,-346,996
27-JAN-2021,30,39709,A,40970,35996,445,6527,710,13080,0,13,2003,982,0,-455,-193,1000
27-JAN-2021,31,39872,A,40940,36213,441,6527,424,13080,0,15,2003,982,0,-408,-45,999
27-JAN-2021,32,40533,A,41512,36989,436,6527,193,13080,0,13,2003,982,0,-365,-1,999
27-JAN-2021,33,41144,A,42097,37559,447,6527,47,13080,0,9,2002,982,0,-292,-52,1019
27-JAN-2021,34,42562,A,43310,38813,458,6527,0,13080,0,6,2002,982,1,-142,0,1019
27-JAN-2021,35,43831,A,44478,39946,481,6527,0,13080,0,2,2002,982,0,-45,0,1019
27-JAN-2021,36,43653,A,44274,39787,503,6527,0,13080,0,3,2002,982,0,-18,0,1019
27-JAN-2021,37,43022,A,43645,39283,541,6527,0,13080,0,5,2003,982,0,-18,0,909
27-JAN-2021,38,42277,A,42885,38617,579,6527,0,13080,0,8,2002,982,0,36,0,905
27-JAN-2021,39,41443,A,42056,37925,633,6527,0,13080,0,13,2002,982,1,148,0,959
27-JAN-2021,40,39799,A,40413,36429,687,6527,0,13080,0,14,2002,982,0,75,0,961
27-JAN-2021,41,37406,A,38017,34274,749,6527,0,13080,0,11,1936,950,0,174,0,847
27-JAN-2021,42,37029,A,37640,34005,810,6527,0,13080,0,11,2002,982,0,306,0,873
27-JAN-2021,43,35514,A,36122,32649,879,6527,0,13080,0,8,2002,982,0,399,1,991
27-JAN-2021,44,33544,A,34151,30865,948,6527,0,13080,0,7,2002,982,0,401,47,999
27-JAN-2021,45,31647,A,32250,29124,1023,6527,0,13080,0,3,2002,982,0,401,0,999
27-JAN-2021,46,29835,A,30438,27380,1097,6527,0,13080,0,3,2002,981,0,401,0,1000
27-JAN-2021,47,28082,A,28685,25781,1185,6527,0,13080,0,3,1906,933,1,401,71,953
27-JAN-2021,48,26823,A,27426,24642,1272,6527,0,13080,0,3,1903,929,0,401,226,951
28-JAN-2021,1,26557,A,27160,24472,1358,6527,0,13080,0,3,1903,929,0,401,326,952
28-JAN-2021,2,26908,A,27511,24874,1444,6527,0,13080,0,3,1902,928,0,401,439,951
28-JAN-2021,3,26492,A,27119,24507,1543,6527,0,13080,0,27,1807,884,0,401,392,903
28-JAN-2021,4,25832,A,26697,23912,1641,6527,0,13080,0,265,1804,881,0,401,381,902
28-JAN-2021,5,25087,A,26775,23231,1775,6527,0,13080,0,1088,1803,881,0,401,311,901
28-JAN-2021,6,24679,A,26562,22788,1908,6527,0,13080,0,1283,1803,881,0,401,254,901
28-JAN-2021,7,24187,A,26067,22273,1975,6527,0,13080,0,1280,1802,875,0,401,195,900
28-JAN-2021,8,23600,A,25480,21708,2041,6527,0,13080,0,1280,1800,872,0,391,48,901
28-JAN-2021,9,23219,A,25090,21409,2095,6527,0,13080,0,1271,1359,788,0,389,44,901
28-JAN-2021,10,23132,A,24986,21319,2149,6527,0,13080,0,1254,1340,782,0,307,3,899
28-JAN-2021,11,23719,A,25503,21868,2178,6527,0,13080,0,1184,1350,763,0,390,74,473
28-JAN-2021,12,24610,A,26281,22609,2207,6527,0,13080,0,1071,1351,757,0,401,7,455
28-JAN-2021,13,26929,A,27742,24726,2177,6527,0,13080,0,213,1277,569,0,382,45,455
28-JAN-2021,14,28959,A,29566,26590,2147,6527,0,13080,0,7,1272,552,0,276,3,455
28-JAN-2021,15,31372,A,31979,28760,2130,6527,0,13080,0,7,833,399,0,334,0,294
28-JAN-2021,16,33328,A,33936,30580,2113,6527,0,13080,0,8,819,391,0,273,0,293
28-JAN-2021,17,35312,A,35920,32388,2079,6527,32,13080,0,8,1392,502,0,157,11,803
28-JAN-2021,18,36399,A,37008,33300,2045,6527,183,13080,0,9,1426,522,0,152,107,826
28-JAN-2021,19,37061,A,37669,33838,1988,6527,470,13080,0,8,1974,953,0,32,20,993
28-JAN-2021,20,37149,A,37758,33851,1930,6527,1120,13080,0,9,2001,982,0,14,0,999
28-JAN-2021,21,36995,A,37642,33613,1882,6527,1140,13080,0,11,2000,982,0,-36,0,999
28-JAN-2021,22,36831,A,37593,33409,1834,6527,1540,13080,0,9,2000,982,0,-153,0,999
28-JAN-2021,23,36844,A,37619,33386,1801,6527,1620,13080,0,10,2000,982,0,-165,65,999
28-JAN-2021,24,37054,A,37664,33531,1768,6527,1550,13080,0,10,2000,982,0,0,197,999
28-JAN-2021,25,37926,A,38536,34347,1721,6527,1430,13080,0,10,2000,982,0,172,106,999
28-JAN-2021,26,37903,A,38514,34296,1673,6527,1220,13080,0,11,2000,982,0,318,3,999
28-JAN-2021,27,37918,A,38524,34254,1623,6527,1220,13080,0,6,2000,982,0,275,0,999
28-JAN-2021,28,37084,A,37693,33429,1573,6527,1430,13080,0,9,2000,982,0,224,0,999
28-JAN-2021,29,36910,A,37523,33262,1503,6527,1280,13080,0,13,1999,981,0,148,0,999
28-JAN-2021,30,37033,A,37644,33411,1433,6527,1070,13080,0,11,1998,980,0,206,0,999
28-JAN-2021,31,37652,A,38258,34008,1380,6527,781,13080,0,6,1902,982,0,274,0,988
28-JAN-2021,32,38453,A,39061,34807,1326,6527,242,13080,0,8,1898,982,0,360,13,987
28-JAN-2021,33,39397,A,40012,35652,1307,6527,48,13080,0,15,1997,982,0,328,139,1018
28-JAN-2021,34,41147,A,41756,37213,1287,6527,0,13080,0,9,2001,982,0,280,281,1019
28-JAN-2021,35,42492,A,43095,38416,1287,6527,0,13080,0,3,2001,982,0,252,260,1019
28-JAN-2021,36,42745,A,43350,38682,1287,6527,0,13080,0,5,2001,982,0,252,359,1015
28-JAN-2021,37,42053,A,42661,38144,1326,6527,0,13080,0,8,2002,982,0,297,448,530
28-JAN-2021,38,41129,A,41738,37355,1364,6527,0,13080,0,9,2003,982,0,368,327,508
28-JAN-2021,39,39720,A,40333,36156,1432,6527,0,13080,0,13,2002,982,0,385,324,464
28-JAN-2021,40,37912,A,38523,34496,1500,6527,0,13080,0,11,2003,982,0,290,198,467
28-JAN-2021,41,36420,A,37028,33115,1548,6527,0,13080,0,8,2001,982,0,378,173,995
28-JAN-2021,42,34823,A,35433,31685,1596,6527,0,13080,0,10,2001,982,0,400,248,1019
28-JAN-2021,43,33142,A,33751,30168,1635,6527,0,13080,0,9,2001,982,0,401,113,1000
28-JAN-2021,44,31325,A,31933,28534,1673,6527,0,13080,0,8,2001,981,0,401,33,999
28-JAN-2021,45,29586,A,30193,26892,1707,6527,0,13080,0,7,1905,932,0,401,155,953
28-JAN-2021,46,27961,A,28570,25325,1741,6527,0,13080,0,9,1902,927,0,401,73,951
28-JAN-2021,47,26439,A,27047,23937,1718,6527,0,13080,0,8,1711,839,0,401,8,856
28-JAN-2021,48,25217,A,25830,22800,1694,6527,0,13080,0,13,1704,830,0,336,0,852
29-JAN-2021,1,24985,A,25602,22631,1758,6527,0,13080,0,17,1514,741,0,221,14,759
29-JAN-2021,2,25501,A,26111,23138,1821,6527,0,13080,0,10,1507,735,0,185,111,756
29-JAN-2021,3,24980,A,25875,22651,1857,6527,0,13080,0,295,1507,737,0,47,22,660
29-JAN-2021,4,24265,A,25371,21979,1893,6527,0,13080,0,455,1508,737,0,-51,0,656
29-JAN-2021,5,23749,A,25206,21512,1922,6527,0,13080,0,857,1506,736,0,76,0,723
29-JAN-2021,6,23424,A,25104,21202,1951,6527,0,13080,0,1080,1506,735,0,45,0,726
29-JAN-2021,7,22902,A,24767,20696,1914,6527,0,13080,0,1265,1506,708,0,49,0,649
29-JAN-2021,8,22676,A,24553,20481,1876,6527,0,13080,0,1277,1506,701,0,63,0,643
29-JAN-2021,9,22486,A,24286,20327,1862,6527,0,13080,0,1200,1508,490,0,161,0,201
29-JAN-2021,10,22524,A,24297,20392,1848,6527,0,13080,0,1173,1508,480,0,203,0,182
29-JAN-2021,11,23214,A,24607,21074,1845,6527,0,13080,0,793,1507,639,0,247,28,418
29-JAN-2021,12,24117,A,25355,21918,1841,6527,0,13080,0,638,1508,656,0,246,171,430
29-JAN-2021,13,26657,A,27355,24300,1852,6527,0,13080,0,98,1791,264,0,378,296,882
29-JAN-2021,14,28967,A,29575,26458,1863,6527,0,13080,0,8,1802,-2,0,400,229,901
29-JAN-2021,15,31263,A,31872,28570,1873,6527,0,13080,0,9,1995,-2,0,400,316,930
29-JAN-2021,16,32718,A,33332,29873,1882,6527,8,13080,0,14,2001,-2,0,400,238,931
29-JAN-2021,17,34346,A,34959,31349,1893,6527,125,13080,0,13,2001,-2,0,381,161,997
29-JAN-2021,18,35412,A,36025,32290,1903,6527,363,13080,0,13,2001,-2,0,250,148,1000
29-JAN-2021,19,36134,A,36747,32886,1882,6527,769,13080,0,13,2001,-2,0,99,18,999
29-JAN-2021,20,36277,A,36911,32979,1860,6527,1310,13080,0,12,2000,-2,0,-22,0,999
29-JAN-2021,21,36136,A,36841,32869,1879,6527,1990,13080,0,9,2001,-2,0,-96,0,999
29-JAN-2021,22,36089,A,36889,32789,1898,6527,2320,13080,0,9,2002,-2,0,-191,0,999
29-JAN-2021,23,35956,A,36753,32610,1934,6527,2590,13080,0,9,2001,-2,0,-188,53,999
29-JAN-2021,24,35852,A,36489,32475,1969,6527,2940,13080,0,9,2002,-2,0,-28,10,999
29-JAN-2021,25,36107,A,36783,32713,1986,6527,3100,13080,0,9,2002,-2,0,148,-67,999
29-JAN-2021,26,35848,A,36676,32448,2002,6527,2560,13080,0,9,2002,-2,0,189,-219,999
29-JAN-2021,27,35664,A,36604,32295,2004,6527,2350,13080,0,9,2002,-2,0,47,-331,999
29-JAN-2021,28,35341,A,36422,32018,2006,6527,1930,13080,0,9,2002,-2,0,-83,-389,999
29-JAN-2021,29,35292,A,36664,32043,1944,6527,1490,13080,0,9,2001,-2,0,-245,-518,999
29-JAN-2021,30,35018,A,36471,31827,1882,6527,1160,13080,0,9,2001,-2,0,-308,-536,999
29-JAN-2021,31,35509,A,37087,32341,1744,6527,703,13080,0,9,2001,-2,0,-434,-535,999
29-JAN-2021,32,35992,A,37531,32882,1606,6527,312,13080,0,10,2001,-2,0,-414,-515,999
29-JAN-2021,33,36788,A,38146,33639,1511,6527,58,13080,0,16,2001,-2,0,-362,-380,1018
29-JAN-2021,34,38283,A,39509,34986,1415,6527,5,13080,0,10,2001,-2,0,-388,-228,1019
29-JAN-2021,35,40215,A,41394,36731,1345,6527,0,13080,0,4,2001,-3,0,-394,-181,1019
29-JAN-2021,36,40796,A,41814,37238,1275,6527,0,13080,0,4,2001,-4,0,-250,-164,1019
29-JAN-2021,37,40544,A,41276,36986,1235,6527,0,13080,0,6,2001,-4,0,-100,-26,1019
29-JAN-2021,38,39588,A,40195,36024,1194,6527,0,13080,0,7,2001,-4,0,60,66,1019
29-JAN-2021,39,38678,A,39290,35259,1145,6527,0,13080,0,12,2002,-4,0,216,218,1019
29-JAN-2021,40,37287,A,37896,34002,1096,6527,0,13080,0,9,2002,21,0,360,370,1019
29-JAN-2021,41,36168,A,36777,32975,1089,6527,0,13080,0,9,2002,930,0,400,493,1019
29-JAN-2021,42,34668,A,35277,31671,1081,6527,0,13080,0,9,2001,992,0,400,487,1019
29-JAN-2021,43,33156,A,33761,30246,1093,6527,0,13080,0,5,2002,992,0,400,366,1000
